"","county","state","tract","B01001_001E","ukrainian","turkish","romanian","russian","polish","german","italian","french","arabian","fips","boro_ct2010"
"709","47","36","056900",1537,17,0,29,72,350,151,154,68,0,3,"3056900"
"710","47","36","096800",1512,0,0,0,0,12,10,93,5,0,3,"3096800"
"711","47","36","101200",2280,0,0,0,6,0,0,40,0,0,3,"3101200"
"712","47","36","056800",1453,89,0,4,46,33,72,283,6,0,3,"3056800"
"713","47","36","017700",0,0,0,0,0,0,0,0,0,0,3,"3017700"
"714","47","36","100400",2756,0,0,10,25,25,0,0,5,0,3,"3100400"
"715","47","36","018600",2158,0,0,0,25,17,15,576,6,122,3,"3018600"
"716","47","36","035400",5533,820,0,41,1608,182,54,211,131,0,3,"3035400"
"717","47","36","068800",1652,1,0,0,20,3,89,317,6,0,3,"3068800"
"718","47","36","034000",2215,55,0,0,244,14,0,112,0,0,3,"3034000"
"719","47","36","048100",3050,0,0,0,21,64,132,389,16,9,3,"3048100"
"720","47","36","050600",5986,13,11,8,75,66,164,53,27,43,3,"3050600"
"721","47","36","051700",2343,135,29,47,156,241,288,151,166,12,3,"3051700"
"722","47","36","039900",3893,0,0,71,8,26,45,62,34,0,3,"3039900"
"723","47","36","040200",2962,24,0,0,144,11,32,551,0,52,3,"3040200"
"724","47","36","117602",2996,0,0,0,5,14,22,6,0,0,3,"3117602"
"725","47","36","041600",2357,29,0,0,88,58,13,198,26,412,3,"3041600"
"726","47","36","053000",3736,30,51,8,156,126,26,56,14,72,3,"3053000"
"727","47","36","054600",4861,384,74,50,524,199,110,144,0,85,3,"3054600"
"728","47","36","118000",0,0,0,0,0,0,0,0,0,0,3,"3118000"
"729","47","36","059100",3998,18,0,0,111,933,525,486,155,40,3,"3059100"
"730","47","36","020100",3735,8,16,0,99,75,337,190,77,17,3,"3020100"
"731","47","36","087401",3505,0,0,0,22,0,0,0,0,0,3,"3087401"
"732","47","36","057200",5551,24,0,0,259,77,11,0,0,0,3,"3057200"
"733","47","36","055500",6431,33,0,42,136,291,553,444,181,53,3,"3055500"
"734","47","36","055700",2214,9,39,9,107,223,255,136,64,21,3,"3055700"
"735","47","36","053700",3612,21,0,241,16,209,0,5,11,0,3,"3053700"
"736","47","36","095400",4474,0,0,0,0,30,0,26,0,27,3,"3095400"
"737","47","36","040900",3526,0,0,0,0,36,29,17,0,9,3,"3040900"
"738","47","36","086800",3526,0,0,0,0,0,0,0,0,82,3,"3086800"
"739","47","36","051900",5159,27,0,0,85,92,487,565,97,121,3,"3051900"
"740","47","36","102400",2134,5,0,0,0,10,0,21,0,10,3,"3102400"
"741","47","36","014200",3084,27,0,17,32,173,129,257,18,344,3,"3014200"
"742","47","36","038800",3833,197,15,0,701,22,8,369,0,316,3,"3038800"
"743","47","36","035500",5397,0,0,0,123,131,33,7,10,0,3,"3035500"
"744","47","36","027400",3019,99,17,8,203,43,50,454,23,89,3,"3027400"
"745","47","36","034300",5279,0,0,0,0,19,15,60,15,12,3,"3034300"
"746","47","36","117400",4362,0,0,0,0,41,19,1,0,0,3,"3117400"
"747","47","36","093400",2281,0,0,0,9,0,0,0,0,0,3,"3093400"
"748","47","36","027300",3228,11,0,0,0,22,40,0,0,0,3,"3027300"
"749","47","36","036502",1282,0,0,0,0,0,0,22,0,0,3,"3036502"
"750","47","36","099400",1886,0,0,0,0,0,0,55,0,114,3,"3099400"
"751","47","36","021500",5406,15,0,0,150,132,190,371,145,106,3,"3021500"
"752","47","36","050202",2246,33,0,0,90,86,324,311,41,5,3,"3050202"
"753","47","36","050300",2486,13,0,0,76,156,326,500,40,30,3,"3050300"
"754","47","36","025902",3826,0,0,0,0,0,0,0,0,0,3,"3025902"
"755","47","36","039100",3053,7,0,45,26,92,80,80,31,11,3,"3039100"
"756","47","36","027200",3565,283,19,0,243,178,21,196,0,59,3,"3027200"
"757","47","36","027000",2450,58,57,10,179,77,46,201,0,54,3,"3027000"
"758","47","36","028700",2781,9,9,0,0,9,54,45,13,13,3,"3028700"
"759","47","36","098800",3343,0,0,0,6,25,8,28,13,43,3,"3098800"
"760","47","36","027500",4630,0,0,20,0,27,132,79,45,101,3,"3027500"
"761","47","36","117201",2369,0,0,0,4,0,42,0,0,17,3,"3117201"
"762","5","36","026400",5519,51,0,0,0,14,171,705,47,43,2,"2026400"
"763","5","36","037100",4308,0,0,0,0,0,10,1,19,0,2,"2037100"
"764","5","36","033600",6822,0,0,0,25,76,0,33,0,0,2,"2033600"
"765","5","36","023501",3235,0,0,0,0,0,10,0,0,0,2,"2023501"
"766","5","36","025500",6523,16,0,0,37,0,0,46,0,0,2,"2025500"
"767","5","36","013500",3717,0,0,0,0,0,0,53,0,0,2,"2013500"
"768","5","36","022000",2410,5,0,0,5,0,5,14,0,10,2,"2022000"
"769","5","36","029500",4614,16,12,20,232,233,326,292,13,118,2,"2029500"
"770","5","36","045101",1537,0,0,0,21,38,100,175,16,0,2,"2045101"
"771","5","36","023100",1570,0,0,7,0,0,4,15,3,0,2,"2023100"
"772","5","36","027401",4961,10,0,0,53,43,324,2301,30,0,2,"2027401"
"773","5","36","042100",5887,0,0,13,0,5,7,0,0,202,2,"2042100"
"774","5","36","035800",8115,0,0,0,0,18,0,86,0,2,2,"2035800"
"775","5","36","016500",996,0,0,0,0,0,0,0,0,0,2,"2016500"
"776","5","36","018500",8449,0,0,0,0,0,45,53,17,21,2,"2018500"
"777","5","36","001600",6115,0,0,0,8,7,34,60,34,0,2,"2001600"
"778","5","36","022300",5275,0,0,0,0,0,11,11,0,80,2,"2022300"
"779","5","36","025100",6732,0,0,0,0,0,0,1,0,0,2,"2025100"
"780","5","36","019700",7489,0,0,0,0,0,46,22,39,0,2,"2019700"
"781","5","36","023502",4781,0,17,0,0,0,0,38,0,62,2,"2023502"
"782","5","36","025400",2325,0,0,0,0,30,38,849,10,0,2,"2025400"
"783","5","36","022702",1534,0,0,0,0,0,0,0,0,0,2,"2022702"
"784","5","36","035600",2400,0,0,0,0,0,0,54,0,0,2,"2035600"
"785","5","36","005400",6463,0,0,0,0,18,0,1,0,0,2,"2005400"
"786","5","36","020400",3264,0,0,0,28,0,9,237,0,38,2,"2020400"
"787","5","36","033000",5925,0,0,20,20,0,0,106,62,138,2,"2033000"
"788","5","36","003700",292,0,0,0,0,0,0,4,0,0,2,"2003700"
"789","5","36","011800",5220,0,0,0,61,148,561,1509,159,0,2,"2011800"
"790","5","36","021501",4887,0,0,0,0,0,0,0,0,23,2,"2021501"
"791","5","36","027300",7732,0,0,0,15,0,18,0,159,0,2,"2027300"
"792","5","36","023301",3919,0,0,0,0,0,0,59,25,43,2,"2023301"
"793","5","36","014900",4423,0,0,0,0,5,0,55,19,0,2,"2014900"
"794","5","36","006100",3869,0,0,14,0,38,49,0,0,0,2,"2006100"
"795","5","36","009000",3877,0,0,0,24,21,21,65,0,0,2,"2009000"
"796","5","36","009300",6424,0,0,0,0,0,2,13,11,0,2,"2009300"
"797","5","36","009600",2607,0,0,0,0,0,0,88,6,12,2,"2009600"
"798","5","36","011700",1616,0,0,0,0,8,0,0,0,0,2,"2011700"
"799","5","36","015900",1862,0,0,0,0,0,0,0,0,0,2,"2015900"
"800","5","36","002400",130,0,0,0,0,0,0,0,0,0,2,"2002400"
"801","5","36","034300",1609,21,14,5,70,9,0,64,23,74,2,"2034300"
"802","5","36","017500",7140,0,0,34,0,0,0,25,0,84,2,"2017500"
"803","5","36","022403",3651,71,0,0,100,15,9,30,12,107,2,"2022403"
"804","5","36","023703",5746,0,10,0,0,0,9,136,36,122,2,"2023703"
"805","5","36","044902",1882,0,0,0,63,56,126,192,23,7,2,"2044902"
"806","5","36","002500",5760,73,0,0,0,9,31,0,13,0,2,"2002500"
"807","5","36","003800",1437,0,0,0,0,0,0,30,0,0,2,"2003800"
"808","5","36","038500",4757,0,0,0,0,0,0,7,0,18,2,"2038500"
"809","5","36","004100",5946,0,0,0,0,0,13,34,0,0,2,"2004100"
"810","5","36","011900",5474,0,0,0,0,1,0,11,0,18,2,"2011900"
"811","5","36","023000",2974,0,0,0,29,16,0,143,10,317,2,"2023000"
"812","5","36","025300",6279,0,0,0,0,18,0,31,0,0,2,"2025300"
"813","5","36","031800",2001,0,0,0,0,14,53,225,0,0,2,"2031800"
"814","5","36","024800",2998,0,0,0,50,28,57,636,0,0,2,"2024800"
"815","5","36","042902",4445,0,0,0,4,9,49,17,4,0,2,"2042902"
"816","5","36","036400",2474,0,0,0,0,0,0,0,0,0,2,"2036400"
"817","5","36","002300",4733,0,0,0,0,0,10,62,0,0,2,"2002300"
"818","5","36","038000",5225,0,0,0,0,43,0,0,0,0,2,"2038000"
"819","5","36","003100",1675,0,0,0,0,0,5,12,0,0,2,"2003100"
"820","5","36","003900",6473,13,0,0,0,34,106,150,17,195,2,"2003900"
"821","5","36","008300",6575,0,0,0,0,6,0,15,8,0,2,"2008300"
"822","5","36","008400",2809,0,13,0,0,0,25,13,0,0,2,"2008400"
"823","5","36","029600",1650,11,0,0,50,18,12,132,5,0,2,"2029600"
"824","5","36","013800",2480,19,0,0,23,32,213,983,4,0,2,"2013800"
"825","5","36","016100",4417,0,0,0,0,0,0,0,0,0,2,"2016100"
"826","5","36","026100",1969,0,0,0,5,0,5,12,0,5,2,"2026100"
"827","5","36","022902",3537,0,0,0,0,0,0,0,0,0,2,"2022902"
"828","5","36","002000",9608,0,0,0,0,0,0,13,0,0,2,"2002000"
"829","5","36","006900",8351,13,0,0,13,0,29,175,0,148,2,"2006900"
"830","5","36","016200",1984,0,0,0,8,17,139,313,30,0,2,"2016200"
"831","5","36","037504",3470,0,0,0,0,0,7,48,7,11,2,"2037504"
"832","5","36","004400",4446,0,0,0,0,5,0,9,5,0,2,"2004400"
"833","5","36","021900",1118,0,0,0,0,6,0,0,0,0,2,"2021900"
"834","5","36","012500",4510,0,0,0,0,8,42,46,11,0,2,"2012500"
"835","5","36","041300",7897,0,0,23,0,37,75,79,0,23,2,"2041300"
"836","5","36","041900",7238,17,0,0,0,34,165,129,0,188,2,"2041900"
"837","5","36","029700",3791,19,29,56,204,187,119,147,68,35,2,"2029700"
"838","5","36","031000",4806,21,0,9,21,94,90,785,0,21,2,"2031000"
"839","5","36","031600",1899,0,0,0,26,20,29,395,20,0,2,"2031600"
"840","5","36","005001",5101,0,0,0,0,32,30,75,6,0,2,"2005001"
"841","5","36","032300",4423,3,0,37,349,226,241,301,87,0,2,"2032300"
"842","5","36","032400",3173,0,0,0,0,0,11,58,0,0,2,"2032400"
"843","5","36","036501",4079,0,0,0,0,32,0,0,0,0,2,"2036501"
"844","5","36","036100",5794,0,0,0,0,0,0,1,0,0,2,"2036100"
"845","5","36","021602",5617,0,0,0,0,0,0,67,0,15,2,"2021602"
"846","5","36","020900",4784,0,0,0,0,0,0,22,0,0,2,"2020900"
"847","5","36","022200",3262,0,0,0,4,11,4,29,0,59,2,"2022200"
"848","5","36","023800",2551,0,17,0,0,0,0,128,0,0,2,"2023800"
"849","5","36","024501",5601,0,0,0,0,0,0,43,0,0,2,"2024501"
"850","5","36","021502",6687,0,0,0,0,0,0,0,0,29,2,"2021502"
"851","5","36","022404",4186,32,12,11,101,69,34,84,6,201,2,"2022404"
"852","5","36","040302",4438,0,0,0,0,0,0,20,23,0,2,"2040302"
"853","5","36","040400",3483,0,0,0,0,0,0,16,0,0,2,"2040400"
"854","5","36","027900",7350,277,0,0,44,87,67,225,0,109,2,"2027900"
"855","5","36","040800",4710,0,0,0,0,0,15,14,10,0,2,"2040800"
"856","5","36","037300",5858,0,0,0,0,19,0,69,0,0,2,"2037300"
"857","5","36","033400",570,0,0,0,21,0,19,5,0,0,2,"2033400"
"858","5","36","016000",3760,0,95,9,83,92,102,1044,0,90,2,"2016000"
"859","5","36","035000",1951,0,0,0,0,19,22,37,0,0,2,"2035000"
"860","5","36","004800",4536,0,0,0,0,0,11,0,23,19,2,"2004800"
"861","5","36","016700",3269,0,0,0,0,0,0,10,0,15,2,"2016700"
"862","5","36","005902",2757,0,0,0,25,99,84,11,28,60,2,"2005902"
"863","5","36","006200",7268,0,0,0,0,1,8,30,0,0,2,"2006200"
"864","5","36","006800",3435,0,0,0,0,0,0,107,0,0,2,"2006800"
"865","5","36","037600",2257,0,0,0,0,21,0,21,0,0,2,"2037600"
"866","5","36","017100",0,0,0,0,0,0,0,0,0,0,2,"2017100"
"867","5","36","019500",7352,0,0,0,0,6,15,0,0,0,2,"2019500"
"868","5","36","006700",7314,0,0,0,0,0,0,34,12,0,2,"2006700"
"869","5","36","026602",5714,14,0,0,78,98,148,1064,157,0,2,"2026602"
"870","5","36","024700",1884,0,0,0,0,0,0,4,0,0,2,"2024700"
"871","5","36","034400",2207,0,0,0,0,7,43,53,8,0,2,"2034400"
"872","5","36","043500",165,0,0,0,0,0,19,0,0,0,2,"2043500"
"873","5","36","042800",2069,0,0,0,0,0,12,23,0,0,2,"2042800"
"874","5","36","041100",3416,9,0,10,27,12,19,45,0,0,2,"2041100"
"875","5","36","004200",7814,0,0,0,0,0,0,195,0,0,2,"2004200"
"876","5","36","043400",3952,0,0,0,0,42,15,65,0,75,2,"2043400"
"877","5","36","044400",4155,0,0,0,0,0,95,80,0,0,2,"2044400"
"878","5","36","001900",2817,0,0,0,5,18,49,59,0,6,2,"2001900"
"879","5","36","045600",3189,0,0,0,0,0,12,609,29,0,2,"2045600"
"880","5","36","029301",1835,72,10,27,133,144,185,178,47,30,2,"2029301"
"881","5","36","005002",5583,0,0,0,0,10,0,0,8,20,2,"2005002"
"882","5","36","005300",4167,0,0,0,0,0,0,8,0,0,2,"2005300"
"883","5","36","033201",4490,44,0,0,129,66,27,126,0,0,2,"2033201"
"884","5","36","026900",3802,0,0,15,0,0,25,25,0,0,2,"2026900"
"885","5","36","036300",8121,0,0,0,0,0,18,55,45,0,2,"2036300"
"886","5","36","038301",4842,0,0,0,0,0,44,0,0,6,2,"2038301"
"887","5","36","036902",2150,0,0,0,0,0,0,88,0,0,2,"2036902"
"888","5","36","032800",4005,0,0,0,13,11,20,68,0,129,2,"2032800"
"889","5","36","037400",3904,0,0,0,0,0,12,24,0,0,2,"2037400"
"890","5","36","045102",1637,0,0,0,0,5,112,244,0,0,2,"2045102"
"891","5","36","034500",3591,45,0,3,251,72,127,128,10,31,2,"2034500"
"892","5","36","026701",4101,0,0,0,0,9,8,95,8,0,2,"2026701"
"893","5","36","035900",2234,0,0,0,0,0,0,0,0,0,2,"2035900"
"894","5","36","036800",2152,0,0,0,0,0,0,31,0,0,2,"2036800"
"895","5","36","030000",5687,26,0,40,107,118,124,926,76,0,2,"2030000"
"896","5","36","048400",4244,0,0,0,0,0,27,35,0,0,2,"2048400"
"897","5","36","033202",4334,8,0,0,32,35,55,155,0,153,2,"2033202"
"898","5","36","000200",5058,0,0,0,0,10,17,18,0,0,2,"2000200"
"899","5","36","038600",8408,0,0,0,0,0,0,0,0,0,2,"2038600"
"900","5","36","000400",5944,0,0,0,10,0,11,177,0,5,2,"2000400"
"901","5","36","023704",4295,0,0,0,0,0,8,23,0,0,2,"2023704"
"902","5","36","022401",2625,0,0,0,63,10,47,10,0,0,2,"2022401"
"903","5","36","002800",5423,0,0,0,127,0,0,52,0,0,2,"2002800"
"904","5","36","009200",6202,0,0,0,0,12,34,34,0,85,2,"2009200"
"905","5","36","012701",1982,0,0,0,0,0,0,52,0,0,2,"2012701"
"906","5","36","002701",2958,0,0,0,0,0,0,21,0,0,2,"2002701"
"907","5","36","006500",5471,0,0,0,0,0,0,43,6,224,2,"2006500"
"908","5","36","000100",7411,21,0,29,42,38,17,29,0,39,2,"2000100"
"909","5","36","023302",3647,0,0,0,0,0,0,4,0,0,2,"2023302"
"910","5","36","034000",4984,0,0,0,29,19,47,130,0,0,2,"2034000"
"911","5","36","015700",4515,0,0,0,25,0,0,1,0,0,2,"2015700"
"912","5","36","021302",6337,0,0,0,0,0,0,0,0,0,2,"2021302"
"913","5","36","008900",3373,0,0,0,0,0,12,28,0,0,2,"2008900"
"914","5","36","009800",5189,0,0,0,0,0,0,106,0,0,2,"2009800"
"915","5","36","007600",5142,0,0,0,18,26,8,36,9,103,2,"2007600"
"916","5","36","002702",4538,0,0,0,0,69,11,0,0,0,2,"2002702"
"917","5","36","003300",3693,0,0,0,0,9,6,27,25,0,2,"2003300"
"918","5","36","022701",5702,0,0,0,0,0,4,24,0,25,2,"2022701"
"919","5","36","027402",3460,0,0,0,9,56,364,1560,25,0,2,"2027402"
"920","5","36","023900",7547,0,0,0,0,0,0,0,11,177,2,"2023900"
"921","5","36","029302",5838,64,15,31,544,327,718,380,65,0,2,"2029302"
"922","5","36","030900",3582,58,13,93,208,163,266,177,52,29,2,"2030900"
"923","5","36","028400",595,0,0,0,0,0,12,13,0,19,2,"2028400"
"924","5","36","028700",3332,20,0,29,43,77,80,159,19,25,2,"2028700"
"925","5","36","040501",4521,0,0,0,0,0,0,41,0,0,2,"2040501"
"926","5","36","035100",3628,9,0,11,132,128,266,532,19,73,2,"2035100"
"927","5","36","036700",2592,0,0,0,0,0,0,22,3,0,2,"2036700"
"928","5","36","037800",3260,0,0,0,0,0,0,0,0,91,2,"2037800"
"929","5","36","037900",5360,0,0,0,69,0,0,22,34,5,2,"2037900"
"930","5","36","038700",3630,0,0,0,0,0,19,136,37,0,2,"2038700"
"931","5","36","024502",3882,0,0,0,8,0,1,0,0,10,2,"2024502"
"932","5","36","040100",4425,0,0,0,0,0,0,28,0,34,2,"2040100"
"933","5","36","026702",7115,0,0,0,0,0,12,58,0,0,2,"2026702"
"934","5","36","011502",4568,0,0,0,0,0,8,13,0,0,2,"2011502"
"935","5","36","014100",5795,0,0,0,0,0,12,0,0,0,2,"2014100"
"936","5","36","031900",636,0,0,0,0,36,48,179,5,13,2,"2031900"
"937","5","36","015300",4847,0,0,0,0,0,38,8,0,33,2,"2015300"
"938","5","36","015500",3016,0,0,0,0,0,0,0,10,0,2,"2015500"
"939","5","36","023600",2110,5,0,0,0,15,5,139,6,299,2,"2023600"
"940","5","36","024300",5446,0,0,0,0,0,0,29,0,0,2,"2024300"
"941","5","36","017702",5522,0,0,0,0,0,7,39,28,11,2,"2017702"
"942","5","36","040304",4009,0,0,0,0,0,21,14,0,0,2,"2040304"
"943","5","36","003500",3821,0,0,0,0,0,0,0,0,0,2,"2003500"
"944","5","36","007900",7051,3,0,0,0,0,2,62,0,0,2,"2007900"
"945","5","36","015800",1234,0,0,10,0,6,43,234,0,17,2,"2015800"
"946","5","36","038100",7175,0,0,8,0,0,22,11,0,29,2,"2038100"
"947","5","36","038800",2528,0,0,0,0,0,0,0,0,0,2,"2038800"
"948","5","36","039901",5983,0,0,0,0,0,21,23,47,0,2,"2039901"
"949","5","36","012901",4504,0,0,0,6,32,0,25,26,0,2,"2012901"
"950","5","36","024400",2276,0,0,4,11,17,76,336,4,0,2,"2024400"
"951","5","36","042400",2485,0,0,0,0,7,15,38,0,0,2,"2042400"
"952","5","36","030701",5580,42,0,25,435,374,280,398,73,77,2,"2030701"
"953","5","36","013000",1520,3,0,0,7,12,14,324,9,56,2,"2013000"
"954","5","36","036901",2259,4,0,0,0,0,0,7,0,12,2,"2036901"
"955","5","36","005600",2608,0,0,0,0,6,0,4,0,3,2,"2005600"
"956","5","36","039902",5375,0,0,118,0,32,0,96,5,0,2,"2039902"
"957","5","36","042600",6942,0,0,0,0,0,35,93,0,0,2,"2042600"
"958","5","36","045800",5506,0,0,0,0,0,0,25,0,0,2,"2045800"
"959","5","36","046000",3073,0,0,0,0,0,0,17,0,0,2,"2046000"
"960","5","36","012101",2970,0,0,0,0,0,0,8,13,83,2,"2012101"
"961","5","36","024100",6378,0,0,0,20,0,14,59,4,58,2,"2024100"
"962","5","36","026601",3377,8,0,0,0,9,69,802,0,0,2,"2026601"
"963","5","36","013300",5934,0,0,0,0,0,0,32,0,0,2,"2013300"
"964","5","36","014300",1193,0,0,0,0,0,0,32,0,0,2,"2014300"
"965","5","36","028800",3274,25,0,0,33,11,236,1161,0,0,2,"2028800"
"966","5","36","014500",7919,0,0,0,0,0,0,158,0,0,2,"2014500"
"967","5","36","016600",2324,4,0,25,5,12,37,510,0,14,2,"2016600"
"968","5","36","019400",2291,0,0,0,6,0,12,178,0,0,2,"2019400"
"969","5","36","021301",1160,0,0,0,0,0,19,78,0,0,2,"2021301"
"970","5","36","022901",5922,0,0,0,0,0,0,0,0,19,2,"2022901"
"971","5","36","039600",4743,0,0,0,0,0,27,0,0,0,2,"2039600"
"972","5","36","020100",4909,0,0,0,7,0,133,0,0,15,2,"2020100"
"973","5","36","040600",3870,0,0,0,0,0,1,0,118,0,2,"2040600"
"974","5","36","042300",4658,0,0,0,28,8,48,71,32,0,2,"2042300"
"975","5","36","042500",5940,0,0,0,0,0,18,153,0,24,2,"2042500"
"976","5","36","015100",5086,0,0,0,0,8,0,13,0,0,2,"2015100"
"977","5","36","044200",3642,0,0,0,0,0,0,0,0,0,2,"2044200"
"978","5","36","050400",143,0,0,0,0,0,0,0,0,0,2,"2050400"
"979","5","36","016300",0,0,0,0,0,0,0,0,0,0,2,"2016300"
"980","5","36","017701",4857,0,0,0,0,0,0,0,0,0,2,"2017701"
"981","5","36","016900",1440,0,0,0,8,0,7,24,0,8,2,"2016900"
"982","5","36","017901",5071,0,0,0,0,0,0,0,0,0,2,"2017901"
"983","5","36","024600",2365,0,0,6,13,11,91,440,6,146,2,"2024600"
"984","5","36","004001",1428,0,0,0,5,5,5,82,5,45,2,"2004001"
"985","5","36","004300",6190,0,0,0,0,10,5,8,6,0,2,"2004300"
"986","5","36","021800",6765,0,0,0,0,0,0,16,34,0,2,"2021800"
"987","5","36","033800",4350,0,0,0,0,10,12,92,0,61,2,"2033800"
"988","5","36","036502",2182,0,0,0,0,0,0,7,0,0,2,"2036502"
"989","5","36","040900",3122,0,7,17,58,32,69,37,0,14,2,"2040900"
"990","5","36","040702",7050,0,0,0,0,0,50,54,0,116,2,"2040702"
"991","5","36","019300",5853,0,0,0,0,0,0,0,0,0,2,"2019300"
"992","5","36","030200",9613,0,0,0,0,21,103,54,132,0,2,"2030200"
"993","5","36","034200",2040,0,0,0,0,0,24,89,0,37,2,"2034200"
"994","5","36","037000",2307,0,0,0,0,0,0,69,0,18,2,"2037000"
"995","5","36","037200",2083,0,0,0,0,0,3,27,0,0,2,"2037200"
"996","5","36","022800",6023,0,0,0,155,37,86,102,0,271,2,"2022800"
"997","5","36","023200",2804,0,0,0,0,9,50,298,23,127,2,"2023200"
"998","5","36","004600",1876,0,0,0,0,0,6,35,0,0,2,"2004600"
"999","5","36","007200",5520,0,0,0,8,0,0,97,49,454,2,"2007200"
"1000","5","36","007000",4899,0,0,0,0,0,5,16,9,181,2,"2007000"
"1001","5","36","012102",1561,0,0,0,0,0,0,6,6,0,2,"2012102"
"1002","5","36","012300",3995,0,0,0,3,0,0,47,0,4,2,"2012300"
"1003","5","36","007500",6039,0,0,0,0,0,38,15,0,0,2,"2007500"
"1004","5","36","007700",2087,0,0,0,0,0,0,12,4,0,2,"2007700"
"1005","5","36","014400",5417,0,0,0,0,24,17,91,28,0,2,"2014400"
"1006","5","36","026500",8499,0,0,0,63,0,27,30,0,188,2,"2026500"
"1007","5","36","028100",4314,27,0,16,165,210,134,165,33,0,2,"2028100"
"1008","5","36","028300",2927,10,0,0,0,0,91,13,0,0,2,"2028300"
"1009","5","36","031400",2228,18,0,0,8,43,63,577,0,0,2,"2031400"
"1010","5","36","038302",6034,0,0,0,0,0,0,18,9,0,2,"2038302"
"1011","5","36","038200",2814,0,0,0,0,0,1,0,0,0,2,"2038200"
"1012","5","36","040502",7172,0,0,0,0,0,38,0,0,34,2,"2040502"
"1013","5","36","039000",2515,0,0,0,0,0,0,0,25,0,2,"2039000"
"1014","5","36","039300",9292,0,0,9,10,0,10,71,0,0,2,"2039300"
"1015","5","36","036000",2977,0,0,0,0,24,20,141,0,18,2,"2036000"
"1016","5","36","039500",4327,0,0,0,0,0,0,0,0,0,2,"2039500"
"1017","5","36","015200",2828,0,0,0,60,0,84,469,12,0,2,"2015200"
"1018","5","36","014701",7637,0,0,0,0,0,6,9,0,6,2,"2014701"
"1019","5","36","014702",5511,0,0,0,0,0,0,20,0,0,2,"2014702"
"1020","5","36","044800",1964,0,0,0,0,7,17,19,0,0,2,"2044800"
"1021","5","36","033500",2112,5,0,0,55,141,188,194,42,26,2,"2033500"
"1022","5","36","017300",5615,0,0,0,0,1,25,89,0,0,2,"2017300"
"1023","5","36","039200",1738,0,0,0,6,0,10,7,0,0,2,"2039200"
"1024","5","36","024900",0,0,0,0,0,0,0,0,0,0,2,"2024900"
"1025","5","36","025000",2716,15,0,0,0,20,270,671,0,67,2,"2025000"
"1026","5","36","005200",2151,0,0,0,0,0,0,14,0,0,2,"2005200"
"1027","5","36","039700",3939,41,0,0,65,189,372,766,70,23,2,"2039700"
"1028","5","36","007100",2702,0,0,0,0,0,0,32,0,0,2,"2007100"
"1029","5","36","008600",4046,0,0,0,0,0,22,0,11,0,2,"2008600"
"1030","5","36","042000",3698,0,0,0,9,0,0,10,0,0,2,"2042000"
"1031","5","36","011000",113,0,0,0,0,0,0,0,0,0,2,"2011000"
"1032","5","36","018400",3780,0,0,16,0,32,189,1201,15,69,2,"2018400"
"1033","5","36","022102",5453,0,0,0,0,0,17,0,0,0,2,"2022102"
"1034","5","36","005100",5721,0,0,0,0,0,0,10,0,0,2,"2005100"
"1035","5","36","006300",4298,0,0,0,17,8,44,125,0,8,2,"2006300"
"1036","5","36","019900",8763,0,0,0,0,0,0,151,13,26,2,"2019900"
"1037","5","36","020200",2257,0,0,30,0,7,12,55,0,0,2,"2020200"
"1038","5","36","020601",2816,8,0,0,8,0,22,38,0,256,2,"2020601"
"1039","5","36","006000",1328,0,0,0,0,0,0,5,0,21,2,"2006000"
"1040","5","36","021200",5202,0,0,0,0,15,0,69,0,0,2,"2021200"
"1041","5","36","007300",4139,0,0,0,0,0,5,0,0,0,2,"2007300"
"1042","5","36","007400",3466,0,0,0,0,0,22,42,0,0,2,"2007400"
"1043","5","36","022703",1841,0,0,5,0,0,0,19,0,0,2,"2022703"
"1044","5","36","023702",1203,0,0,0,0,0,0,26,0,0,2,"2023702"
"1045","5","36","026300",5993,0,0,0,59,50,125,9,0,0,2,"2026300"
"1046","5","36","043600",2237,12,0,0,0,11,24,44,0,0,2,"2043600"
"1047","5","36","032600",3463,0,0,0,61,11,43,655,54,0,2,"2032600"
"1048","5","36","046202",9690,0,0,0,18,0,39,124,0,0,2,"2046202"
"1049","5","36","051600",4265,21,16,0,45,160,433,1226,12,101,2,"2051600"
"1050","5","36","018900",8518,15,0,0,0,0,19,35,12,0,2,"2018900"
"1051","5","36","013200",7202,13,0,0,45,319,190,946,32,0,2,"2013200"
"1052","5","36","017902",4007,0,0,0,0,22,23,0,0,8,2,"2017902"
"1053","5","36","020000",4671,0,0,0,0,18,29,36,30,0,2,"2020000"
"1054","5","36","033700",2490,39,0,50,69,48,83,280,17,41,2,"2033700"
"1055","5","36","034800",6776,0,0,0,0,0,0,46,0,0,2,"2034800"
"1056","5","36","008500",6587,0,0,0,0,7,7,19,0,0,2,"2008500"
"1057","5","36","042901",4123,0,0,0,10,0,14,63,0,272,2,"2042901"
"1058","5","36","041500",6238,13,0,0,0,41,48,60,12,0,2,"2041500"
"1059","5","36","027600",36,0,0,0,0,0,0,0,4,0,2,"2027600"
"1060","5","36","046201",28937,37,0,0,278,321,0,158,119,54,2,"2046201"
"1061","5","36","022101",3927,0,0,6,0,5,0,0,0,0,2,"2022101"
"1062","5","36","022500",8570,0,0,0,0,0,31,23,0,7,2,"2022500"
"1063","5","36","043100",10265,0,0,0,58,13,67,41,1,318,2,"2043100"
